Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Confusion_Matrix
121,85.04672897196262,0.36577367892971746,0.8515226009892272,0.8067982900417815,0.8158111070552534,2185549167,50.81967213114754,98.3974358974359,88.38709677419355,79.65517241379311,90.98360655737704,45.45454545454545,94.29429429429429,97.44680851063829,"[[62, 1, 0, 50, 9, 0, 0, 0], [2, 307, 0, 0, 0, 0, 3, 0], [0, 0, 137, 8, 6, 0, 0, 4], [3, 1, 4, 231, 18, 28, 5, 0], [0, 0, 8, 3, 111, 0, 0, 0], [0, 0, 3, 75, 0, 65, 0, 0], [0, 0, 0, 19, 0, 0, 314, 0], [0, 0, 6, 0, 0, 0, 0, 229]]"
122,85.98130841121495,0.3461914545408002,0.8324229497991638,0.8477634740065301,0.8356594211126867,2201334486,85.24590163934425,98.07692307692307,76.12903225806451,61.37931034482759,95.90163934426229,66.43356643356644,97.5975975975976,97.44680851063829,"[[104, 2, 0, 10, 5, 1, 0, 0], [3, 306, 0, 0, 0, 0, 3, 0], [0, 0, 118, 9, 19, 2, 2, 5], [32, 1, 2, 178, 20, 43, 14, 0], [3, 0, 0, 2, 117, 0, 0, 0], [6, 0, 2, 40, 0, 95, 0, 0], [0, 0, 0, 8, 0, 0, 325, 0], [0, 0, 6, 0, 0, 0, 0, 229]]"
123,83.35280373831776,0.4098497126941328,0.836589432401216,0.8354589428521685,0.8098231818160673,2215684776,67.21311475409836,96.7948717948718,90.96774193548387,35.86206896551724,83.60655737704919,97.9020979020979,97.2972972972973,98.72340425531915,"[[82, 0, 0, 9, 8, 23, 0, 0], [6, 302, 0, 0, 0, 0, 3, 1], [0, 0, 141, 1, 2, 4, 0, 7], [4, 1, 11, 104, 18, 143, 9, 0], [0, 0, 16, 3, 102, 1, 0, 0], [0, 0, 2, 1, 0, 140, 0, 0], [0, 0, 0, 8, 0, 1, 324, 0], [0, 0, 3, 0, 0, 0, 0, 232]]"
124,76.69392523364486,0.6702526829860829,0.7428492637573237,0.6767702751677929,0.6723488099885717,2230035066,18.0327868852459,94.55128205128204,79.35483870967742,97.24137931034483,72.1311475409836,0.0,81.38138138138137,98.72340425531915,"[[22, 0, 0, 95, 5, 0, 0, 0], [7, 295, 0, 8, 0, 0, 1, 1], [0, 0, 123, 20, 2, 0, 0, 10], [0, 0, 3, 282, 5, 0, 0, 0], [0, 0, 4, 30, 88, 0, 0, 0], [0, 0, 1, 142, 0, 0, 0, 0], [0, 0, 1, 61, 0, 0, 271, 0], [0, 0, 3, 0, 0, 0, 0, 232]]"
125,81.07476635514018,0.46081589300323417,0.7853533559702324,0.7729530870059231,0.7385423405005045,2251560501,86.88524590163934,99.35897435897436,70.96774193548387,60.689655172413794,96.72131147540983,6.993006993006993,97.5975975975976,99.14893617021276,"[[106, 3, 0, 3, 10, 0, 0, 0], [1, 310, 0, 0, 0, 0, 0, 1], [0, 0, 110, 7, 24, 0, 3, 11], [43, 3, 1, 176, 43, 5, 19, 0], [3, 0, 1, 0, 118, 0, 0, 0], [15, 0, 1, 113, 3, 10, 1, 0], [1, 4, 0, 3, 0, 0, 325, 0], [0, 0, 2, 0, 0, 0, 0, 233]]"
126,85.10514018691589,0.37489785999059677,0.8507497207779628,0.8471656755411052,0.8334766511437148,2267345820,69.67213114754098,96.7948717948718,89.6774193548387,47.241379310344826,85.24590163934425,93.7062937062937,98.7987987987988,96.59574468085106,"[[85, 2, 0, 11, 8, 14, 2, 0], [1, 302, 0, 0, 0, 0, 8, 1], [0, 0, 139, 5, 2, 4, 1, 4], [7, 1, 4, 137, 8, 112, 21, 0], [0, 0, 10, 8, 104, 0, 0, 0], [0, 0, 2, 7, 0, 134, 0, 0], [0, 0, 0, 3, 0, 1, 329, 0], [0, 0, 8, 0, 0, 0, 0, 227]]"
127,84.57943925233644,0.3924295711848471,0.8291476317959041,0.8567043342253999,0.820680925090927,2288871255,79.50819672131148,97.75641025641025,89.6774193548387,36.55172413793103,93.44262295081968,93.00699300699301,96.69669669669669,98.72340425531915,"[[97, 0, 0, 3, 10, 12, 0, 0], [5, 305, 0, 0, 0, 0, 1, 1], [0, 0, 139, 1, 5, 3, 0, 7], [16, 1, 15, 106, 36, 109, 7, 0], [0, 0, 8, 0, 114, 0, 0, 0], [1, 0, 5, 4, 0, 133, 0, 0], [0, 0, 0, 10, 0, 1, 322, 0], [0, 0, 3, 0, 0, 0, 0, 232]]"
128,86.2733644859813,0.3430123910031937,0.8423516203191215,0.8400296352833977,0.8342763981130328,2307526632,88.52459016393442,97.75641025641025,79.35483870967742,72.06896551724138,92.62295081967213,47.55244755244755,96.69669669669669,97.44680851063829,"[[108, 0, 0, 10, 4, 0, 0, 0], [6, 305, 1, 0, 0, 0, 0, 0], [0, 0, 123, 10, 14, 1, 2, 5], [35, 1, 2, 209, 11, 22, 10, 0], [5, 0, 1, 3, 113, 0, 0, 0], [7, 0, 2, 66, 0, 68, 0, 0], [1, 0, 0, 10, 0, 0, 322, 0], [0, 0, 6, 0, 0, 0, 0, 229]]"
129,83.29439252336448,0.4426926117804315,0.8345066354271158,0.7877011100618381,0.7812837536118076,2324746980,22.131147540983605,96.47435897435898,92.90322580645162,65.17241379310344,78.68852459016394,79.02097902097903,97.8978978978979,97.87234042553192,"[[27, 0, 0, 79, 9, 5, 2, 0], [2, 301, 0, 1, 0, 0, 8, 0], [0, 0, 144, 4, 0, 2, 1, 4], [0, 1, 9, 189, 10, 66, 15, 0], [0, 0, 22, 4, 96, 0, 0, 0], [0, 0, 2, 28, 0, 113, 0, 0], [0, 0, 0, 7, 0, 0, 326, 0], [0, 0, 5, 0, 0, 0, 0, 230]]"
130,87.61682242990655,0.3313181913561291,0.8486505756864302,0.8673287685066956,0.8552005823510974,2346272415,77.04918032786885,99.03846153846155,91.61290322580645,60.0,93.44262295081968,76.22377622377621,98.1981981981982,98.29787234042553,"[[94, 1, 0, 16, 9, 1, 1, 0], [2, 309, 0, 0, 0, 0, 0, 1], [0, 0, 142, 2, 3, 2, 1, 5], [19, 1, 8, 174, 23, 50, 15, 0], [1, 0, 7, 0, 114, 0, 0, 0], [1, 0, 3, 30, 0, 109, 0, 0], [0, 0, 0, 6, 0, 0, 327, 0], [0, 0, 4, 0, 0, 0, 0, 231]]"
